agency_cd,site_no,Date,daily_max_discharge_cfs,daily_mean_discharge_cfs,USGS_QA_code,year,month,day
USGS,2087500,11/17/1928,NA,402,A,1928,11,17
USGS,2087500,11/18/1928,NA,382,A,1928,11,18
USGS,2087500,11/19/1928,NA,446,A,1928,11,19
USGS,2087500,11/20/1928,NA,586,A,1928,11,20
USGS,2087500,11/21/1928,NA,424,A,1928,11,21
USGS,2087500,11/22/1928,NA,424,A,1928,11,22
USGS,2087500,11/23/1928,NA,446,A,1928,11,23
USGS,2087500,11/24/1928,NA,424,A,1928,11,24
USGS,2087500,11/25/1928,NA,402,A,1928,11,25
USGS,2087500,11/26/1928,NA,382,A,1928,11,26
USGS,2087500,11/27/1928,NA,402,A,1928,11,27
USGS,2087500,11/28/1928,NA,382,A,1928,11,28
USGS,2087500,11/29/1928,NA,402,A,1928,11,29
USGS,2087500,11/30/1928,NA,402,A,1928,11,30
USGS,2087500,12/1/1928,NA,424,A,1928,12,1
USGS,2087500,12/2/1928,NA,446,A,1928,12,2
USGS,2087500,12/3/1928,NA,446,A,1928,12,3
USGS,2087500,12/4/1928,NA,424,A,1928,12,4
USGS,2087500,12/5/1928,NA,402,A,1928,12,5
USGS,2087500,12/6/1928,NA,402,A,1928,12,6
USGS,2087500,12/7/1928,NA,402,A,1928,12,7
USGS,2087500,12/8/1928,NA,402,A,1928,12,8
USGS,2087500,12/9/1928,NA,362,A,1928,12,9
USGS,2087500,12/10/1928,NA,362,A,1928,12,10
USGS,2087500,12/11/1928,NA,402,A,1928,12,11
USGS,2087500,12/12/1928,NA,362,A,1928,12,12
USGS,2087500,12/13/1928,NA,362,A,1928,12,13
USGS,2087500,12/14/1928,NA,402,A,1928,12,14
USGS,2087500,12/15/1928,NA,586,A,1928,12,15
USGS,2087500,12/16/1928,NA,468,A,1928,12,16
USGS,2087500,12/17/1928,NA,446,A,1928,12,17
USGS,2087500,12/18/1928,NA,446,A,1928,12,18
USGS,2087500,12/19/1928,NA,446,A,1928,12,19
USGS,2087500,12/20/1928,NA,424,A,1928,12,20
USGS,2087500,12/21/1928,NA,491,A,1928,12,21
USGS,2087500,12/22/1928,NA,468,A,1928,12,22
USGS,2087500,12/23/1928,NA,402,A,1928,12,23
USGS,2087500,12/24/1928,NA,382,A,1928,12,24
USGS,2087500,12/25/1928,NA,362,A,1928,12,25
USGS,2087500,12/26/1928,NA,362,A,1928,12,26
USGS,2087500,12/27/1928,NA,344,A,1928,12,27
USGS,2087500,12/28/1928,NA,325,A,1928,12,28
USGS,2087500,12/29/1928,NA,325,A,1928,12,29
USGS,2087500,12/30/1928,NA,325,A,1928,12,30
USGS,2087500,12/31/1928,NA,325,A,1928,12,31
USGS,2087500,1/1/1929,NA,344,A,1929,1,1
USGS,2087500,1/2/1929,NA,325,A,1929,1,2
USGS,2087500,1/3/1929,NA,325,A,1929,1,3
USGS,2087500,1/4/1929,NA,308,A,1929,1,4
USGS,2087500,1/5/1929,NA,308,A,1929,1,5
USGS,2087500,1/6/1929,NA,491,A,1929,1,6
USGS,2087500,1/7/1929,NA,491,A,1929,1,7
USGS,2087500,1/8/1929,NA,424,A,1929,1,8
USGS,2087500,1/9/1929,NA,382,A,1929,1,9
USGS,2087500,1/10/1929,NA,446,A,1929,1,10
USGS,2087500,1/11/1929,NA,538,A,1929,1,11
USGS,2087500,1/12/1929,NA,772,A,1929,1,12
USGS,2087500,1/13/1929,NA,953,A,1929,1,13
USGS,2087500,1/14/1929,NA,792,A,1929,1,14
USGS,2087500,1/15/1929,NA,687,A,1929,1,15
USGS,2087500,1/16/1929,NA,586,A,1929,1,16
USGS,2087500,1/17/1929,NA,586,A,1929,1,17
USGS,2087500,1/18/1929,NA,538,A,1929,1,18
USGS,2087500,1/19/1929,NA,491,A,1929,1,19
USGS,2087500,1/20/1929,NA,446,A,1929,1,20
USGS,2087500,1/21/1929,NA,446,A,1929,1,21
USGS,2087500,1/22/1929,NA,424,A,1929,1,22
USGS,2087500,1/23/1929,NA,402,A,1929,1,23
USGS,2087500,1/24/1929,NA,382,A,1929,1,24
USGS,2087500,1/25/1929,NA,402,A,1929,1,25
USGS,2087500,1/26/1929,NA,402,A,1929,1,26
USGS,2087500,1/27/1929,NA,402,A,1929,1,27
USGS,2087500,1/28/1929,NA,446,A,1929,1,28
USGS,2087500,1/29/1929,NA,446,A,1929,1,29
USGS,2087500,1/30/1929,NA,424,A,1929,1,30
USGS,2087500,1/31/1929,NA,446,A,1929,1,31
USGS,2087500,2/1/1929,NA,424,A,1929,2,1
USGS,2087500,2/2/1929,NA,402,A,1929,2,2
USGS,2087500,2/3/1929,NA,382,A,1929,2,3
USGS,2087500,2/4/1929,NA,362,A,1929,2,4
USGS,2087500,2/5/1929,NA,382,A,1929,2,5
USGS,2087500,2/6/1929,NA,382,A,1929,2,6
USGS,2087500,2/7/1929,NA,636,A,1929,2,7
USGS,2087500,2/8/1929,NA,687,A,1929,2,8
USGS,2087500,2/9/1929,NA,687,A,1929,2,9
USGS,2087500,2/10/1929,NA,899,A,1929,2,10
USGS,2087500,2/11/1929,NA,1060,A,1929,2,11
USGS,2087500,2/12/1929,NA,1060,A,1929,2,12
USGS,2087500,2/13/1929,NA,845,A,1929,2,13
USGS,2087500,2/14/1929,NA,687,A,1929,2,14
USGS,2087500,2/15/1929,NA,687,A,1929,2,15
USGS,2087500,2/16/1929,NA,1600,A,1929,2,16
USGS,2087500,2/17/1929,NA,3080,A,1929,2,17
USGS,2087500,2/18/1929,NA,2800,A,1929,2,18
USGS,2087500,2/19/1929,NA,2040,A,1929,2,19
USGS,2087500,2/20/1929,NA,1300,A,1929,2,20
USGS,2087500,2/21/1929,NA,1480,A,1929,2,21
USGS,2087500,2/22/1929,NA,2670,A,1929,2,22
USGS,2087500,2/23/1929,NA,2910,A,1929,2,23
USGS,2087500,2/24/1929,NA,2830,A,1929,2,24
USGS,2087500,2/25/1929,NA,2370,A,1929,2,25
USGS,2087500,2/26/1929,NA,1730,A,1929,2,26
USGS,2087500,2/27/1929,NA,4240,A,1929,2,27
USGS,2087500,2/28/1929,NA,8220,A,1929,2,28
USGS,2087500,3/1/1929,NA,10600,A,1929,3,1
USGS,2087500,3/2/1929,NA,10100,A,1929,3,2
USGS,2087500,3/3/1929,NA,9000,A,1929,3,3
USGS,2087500,3/4/1929,NA,9670,A,1929,3,4
USGS,2087500,3/5/1929,NA,11500,A,1929,3,5
USGS,2087500,3/6/1929,NA,13400,A,1929,3,6
USGS,2087500,3/7/1929,NA,11800,A,1929,3,7
USGS,2087500,3/8/1929,NA,9550,A,1929,3,8
USGS,2087500,3/9/1929,NA,9330,A,1929,3,9
USGS,2087500,3/10/1929,NA,8560,A,1929,3,10
USGS,2087500,3/11/1929,NA,5410,A,1929,3,11
USGS,2087500,3/12/1929,NA,1600,A,1929,3,12
USGS,2087500,3/13/1929,NA,1300,A,1929,3,13
USGS,2087500,3/14/1929,NA,1240,A,1929,3,14
USGS,2087500,3/15/1929,NA,1870,A,1929,3,15
USGS,2087500,3/16/1929,NA,4170,A,1929,3,16
USGS,2087500,3/17/1929,NA,4040,A,1929,3,17
USGS,2087500,3/18/1929,NA,3770,A,1929,3,18
USGS,2087500,3/19/1929,NA,2020,A,1929,3,19
USGS,2087500,3/20/1929,NA,1420,A,1929,3,20
USGS,2087500,3/21/1929,NA,1240,A,1929,3,21
USGS,2087500,3/22/1929,NA,1540,A,1929,3,22
USGS,2087500,3/23/1929,NA,1540,A,1929,3,23
USGS,2087500,3/24/1929,NA,2150,A,1929,3,24
USGS,2087500,3/25/1929,NA,2750,A,1929,3,25
USGS,2087500,3/26/1929,NA,2750,A,1929,3,26
USGS,2087500,3/27/1929,NA,1740,A,1929,3,27
USGS,2087500,3/28/1929,NA,1360,A,1929,3,28
USGS,2087500,3/29/1929,NA,1120,A,1929,3,29
USGS,2087500,3/30/1929,NA,1120,A,1929,3,30
USGS,2087500,3/31/1929,NA,1240,A,1929,3,31
USGS,2087500,4/1/1929,NA,1240,A,1929,4,1
USGS,2087500,4/2/1929,NA,1180,A,1929,4,2
USGS,2087500,4/3/1929,NA,1010,A,1929,4,3
USGS,2087500,4/4/1929,NA,1010,A,1929,4,4
USGS,2087500,4/5/1929,NA,953,A,1929,4,5
USGS,2087500,4/6/1929,NA,899,A,1929,4,6
USGS,2087500,4/7/1929,NA,899,A,1929,4,7
USGS,2087500,4/8/1929,NA,845,A,1929,4,8
USGS,2087500,4/9/1929,NA,739,A,1929,4,9
USGS,2087500,4/10/1929,NA,636,A,1929,4,10
USGS,2087500,4/11/1929,NA,636,A,1929,4,11
USGS,2087500,4/12/1929,NA,845,A,1929,4,12
USGS,2087500,4/13/1929,NA,899,A,1929,4,13
USGS,2087500,4/14/1929,NA,792,A,1929,4,14
USGS,2087500,4/15/1929,NA,739,A,1929,4,15
USGS,2087500,4/16/1929,NA,2460,A,1929,4,16
USGS,2087500,4/17/1929,NA,4240,A,1929,4,17
USGS,2087500,4/18/1929,NA,4330,A,1929,4,18
USGS,2087500,4/19/1929,NA,4520,A,1929,4,19
USGS,2087500,4/20/1929,NA,3080,A,1929,4,20
USGS,2087500,4/21/1929,NA,1240,A,1929,4,21
USGS,2087500,4/22/1929,NA,1060,A,1929,4,22
USGS,2087500,4/23/1929,NA,953,A,1929,4,23
USGS,2087500,4/24/1929,NA,953,A,1929,4,24
USGS,2087500,4/25/1929,NA,899,A,1929,4,25
USGS,2087500,4/26/1929,NA,899,A,1929,4,26
USGS,2087500,4/27/1929,NA,845,A,1929,4,27
USGS,2087500,4/28/1929,NA,845,A,1929,4,28
USGS,2087500,4/29/1929,NA,953,A,1929,4,29
USGS,2087500,4/30/1929,NA,1560,A,1929,4,30
USGS,2087500,5/1/1929,NA,1420,A,1929,5,1
USGS,2087500,5/2/1929,NA,1060,A,1929,5,2
USGS,2087500,5/3/1929,NA,1120,A,1929,5,3
USGS,2087500,5/4/1929,NA,1480,A,1929,5,4
USGS,2087500,5/5/1929,NA,1120,A,1929,5,5
USGS,2087500,5/6/1929,NA,899,A,1929,5,6
USGS,2087500,5/7/1929,NA,1060,A,1929,5,7
USGS,2087500,5/8/1929,NA,1360,A,1929,5,8
USGS,2087500,5/9/1929,NA,2320,A,1929,5,9
USGS,2087500,5/10/1929,NA,3460,A,1929,5,10
USGS,2087500,5/11/1929,NA,2440,A,1929,5,11
USGS,2087500,5/12/1929,NA,1610,A,1929,5,12
USGS,2087500,5/13/1929,NA,1120,A,1929,5,13
USGS,2087500,5/14/1929,NA,953,A,1929,5,14
USGS,2087500,5/15/1929,NA,899,A,1929,5,15
USGS,2087500,5/16/1929,NA,739,A,1929,5,16
USGS,2087500,5/17/1929,NA,586,A,1929,5,17
USGS,2087500,5/18/1929,NA,586,A,1929,5,18
USGS,2087500,5/19/1929,NA,586,A,1929,5,19
USGS,2087500,5/20/1929,NA,792,A,1929,5,20
USGS,2087500,5/21/1929,NA,2550,A,1929,5,21
USGS,2087500,5/22/1929,NA,5520,A,1929,5,22
USGS,2087500,5/23/1929,NA,2970,A,1929,5,23
USGS,2087500,5/24/1929,NA,1420,A,1929,5,24
USGS,2087500,5/25/1929,NA,1010,A,1929,5,25
USGS,2087500,5/26/1929,NA,792,A,1929,5,26
USGS,2087500,5/27/1929,NA,687,A,1929,5,27
USGS,2087500,5/28/1929,NA,636,A,1929,5,28
USGS,2087500,5/29/1929,NA,792,A,1929,5,29
USGS,2087500,5/30/1929,NA,1610,A,1929,5,30
USGS,2087500,5/31/1929,NA,1120,A,1929,5,31
USGS,2087500,6/1/1929,NA,953,A,1929,6,1
USGS,2087500,6/2/1929,NA,739,A,1929,6,2
USGS,2087500,6/3/1929,NA,687,A,1929,6,3
USGS,2087500,6/4/1929,NA,687,A,1929,6,4
USGS,2087500,6/5/1929,NA,687,A,1929,6,5
USGS,2087500,6/6/1929,NA,636,A,1929,6,6
USGS,2087500,6/7/1929,NA,562,A,1929,6,7
USGS,2087500,6/8/1929,NA,514,A,1929,6,8
USGS,2087500,6/9/1929,NA,1100,A,1929,6,9
USGS,2087500,6/10/1929,NA,2750,A,1929,6,10
USGS,2087500,6/11/1929,NA,3420,A,1929,6,11
USGS,2087500,6/12/1929,NA,2220,A,1929,6,12
USGS,2087500,6/13/1929,NA,1120,A,1929,6,13
USGS,2087500,6/14/1929,NA,953,A,1929,6,14
USGS,2087500,6/15/1929,NA,899,A,1929,6,15
USGS,2087500,6/16/1929,NA,3070,A,1929,6,16
USGS,2087500,6/17/1929,NA,2670,A,1929,6,17
USGS,2087500,6/18/1929,NA,1360,A,1929,6,18
USGS,2087500,6/19/1929,NA,1610,A,1929,6,19
USGS,2087500,6/20/1929,NA,1180,A,1929,6,20
USGS,2087500,6/21/1929,NA,792,A,1929,6,21
USGS,2087500,6/22/1929,NA,636,A,1929,6,22
USGS,2087500,6/23/1929,NA,636,A,1929,6,23
USGS,2087500,6/24/1929,NA,636,A,1929,6,24
USGS,2087500,6/25/1929,NA,1010,A,1929,6,25
USGS,2087500,6/26/1929,NA,1010,A,1929,6,26
USGS,2087500,6/27/1929,NA,1060,A,1929,6,27
USGS,2087500,6/28/1929,NA,3820,A,1929,6,28
USGS,2087500,6/29/1929,NA,4910,A,1929,6,29
USGS,2087500,6/30/1929,NA,5840,A,1929,6,30
USGS,2087500,7/1/1929,NA,5420,A,1929,7,1
USGS,2087500,7/2/1929,NA,6360,A,1929,7,2
USGS,2087500,7/3/1929,NA,6200,A,1929,7,3
USGS,2087500,7/4/1929,NA,2690,A,1929,7,4
USGS,2087500,7/5/1929,NA,1360,A,1929,7,5
USGS,2087500,7/6/1929,NA,1010,A,1929,7,6
USGS,2087500,7/7/1929,NA,899,A,1929,7,7
USGS,2087500,7/8/1929,NA,739,A,1929,7,8
USGS,2087500,7/9/1929,NA,687,A,1929,7,9
USGS,2087500,7/10/1929,NA,739,A,1929,7,10
USGS,2087500,7/11/1929,NA,739,A,1929,7,11
USGS,2087500,7/12/1929,NA,1010,A,1929,7,12
USGS,2087500,7/13/1929,NA,2390,A,1929,7,13
USGS,2087500,7/14/1929,NA,4910,A,1929,7,14
USGS,2087500,7/15/1929,NA,4710,A,1929,7,15
USGS,2087500,7/16/1929,NA,4910,A,1929,7,16
USGS,2087500,7/17/1929,NA,2820,A,1929,7,17
USGS,2087500,7/18/1929,NA,1360,A,1929,7,18
USGS,2087500,7/19/1929,NA,1240,A,1929,7,19
USGS,2087500,7/20/1929,NA,3320,A,1929,7,20
USGS,2087500,7/21/1929,NA,3320,A,1929,7,21
USGS,2087500,7/22/1929,NA,2300,A,1929,7,22
USGS,2087500,7/23/1929,NA,1610,A,1929,7,23
USGS,2087500,7/24/1929,NA,1180,A,1929,7,24
USGS,2087500,7/25/1929,NA,899,A,1929,7,25
USGS,2087500,7/26/1929,NA,1010,A,1929,7,26
USGS,2087500,7/27/1929,NA,899,A,1929,7,27
USGS,2087500,7/28/1929,NA,687,A,1929,7,28
USGS,2087500,7/29/1929,NA,636,A,1929,7,29
USGS,2087500,7/30/1929,NA,586,A,1929,7,30
USGS,2087500,7/31/1929,NA,687,A,1929,7,31
USGS,2087500,8/1/1929,NA,1050,A,1929,8,1
USGS,2087500,8/2/1929,NA,1680,A,1929,8,2
USGS,2087500,8/3/1929,NA,1180,A,1929,8,3
USGS,2087500,8/4/1929,NA,792,A,1929,8,4
USGS,2087500,8/5/1929,NA,687,A,1929,8,5
USGS,2087500,8/6/1929,NA,538,A,1929,8,6
USGS,2087500,8/7/1929,NA,468,A,1929,8,7
USGS,2087500,8/8/1929,NA,538,A,1929,8,8
USGS,2087500,8/9/1929,NA,1180,A,1929,8,9
USGS,2087500,8/10/1929,NA,2300,A,1929,8,10
USGS,2087500,8/11/1929,NA,1480,A,1929,8,11
USGS,2087500,8/12/1929,NA,2440,A,1929,8,12
USGS,2087500,8/13/1929,NA,2010,A,1929,8,13
USGS,2087500,8/14/1929,NA,1240,A,1929,8,14
USGS,2087500,8/15/1929,NA,1060,A,1929,8,15
USGS,2087500,8/16/1929,NA,1060,A,1929,8,16
USGS,2087500,8/17/1929,NA,792,A,1929,8,17
USGS,2087500,8/18/1929,NA,687,A,1929,8,18
USGS,2087500,8/19/1929,NA,687,A,1929,8,19
USGS,2087500,8/20/1929,NA,739,A,1929,8,20
USGS,2087500,8/21/1929,NA,792,A,1929,8,21
USGS,2087500,8/22/1929,NA,636,A,1929,8,22
USGS,2087500,8/23/1929,NA,538,A,1929,8,23
USGS,2087500,8/24/1929,NA,514,A,1929,8,24
USGS,2087500,8/25/1929,NA,931,A,1929,8,25
USGS,2087500,8/26/1929,NA,1680,A,1929,8,26
USGS,2087500,8/27/1929,NA,2440,A,1929,8,27
USGS,2087500,8/28/1929,NA,1540,A,1929,8,28
USGS,2087500,8/29/1929,NA,899,A,1929,8,29
USGS,2087500,8/30/1929,NA,792,A,1929,8,30
USGS,2087500,8/31/1929,NA,899,A,1929,8,31
USGS,2087500,9/1/1929,NA,899,A,1929,9,1
USGS,2087500,9/2/1929,NA,687,A,1929,9,2
USGS,2087500,9/3/1929,NA,586,A,1929,9,3
USGS,2087500,9/4/1929,NA,586,A,1929,9,4
USGS,2087500,9/5/1929,NA,586,A,1929,9,5
USGS,2087500,9/6/1929,NA,514,A,1929,9,6
USGS,2087500,9/7/1929,NA,491,A,1929,9,7
USGS,2087500,9/8/1929,NA,491,A,1929,9,8
USGS,2087500,9/9/1929,NA,468,A,1929,9,9
USGS,2087500,9/10/1929,NA,446,A,1929,9,10
USGS,2087500,9/11/1929,NA,424,A,1929,9,11
USGS,2087500,9/12/1929,NA,382,A,1929,9,12
USGS,2087500,9/13/1929,NA,382,A,1929,9,13
USGS,2087500,9/14/1929,NA,467,A,1929,9,14
USGS,2087500,9/15/1929,NA,446,A,1929,9,15
USGS,2087500,9/16/1929,NA,446,A,1929,9,16
USGS,2087500,9/17/1929,NA,586,A,1929,9,17
USGS,2087500,9/18/1929,NA,468,A,1929,9,18
USGS,2087500,9/19/1929,NA,446,A,1929,9,19
USGS,2087500,9/20/1929,NA,446,A,1929,9,20
USGS,2087500,9/21/1929,NA,446,A,1929,9,21
USGS,2087500,9/22/1929,NA,424,A,1929,9,22
USGS,2087500,9/23/1929,NA,424,A,1929,9,23
USGS,2087500,9/24/1929,NA,491,A,1929,9,24
USGS,2087500,9/25/1929,NA,538,A,1929,9,25
USGS,2087500,9/26/1929,NA,514,A,1929,9,26
USGS,2087500,9/27/1929,NA,514,A,1929,9,27
USGS,2087500,9/28/1929,NA,491,A,1929,9,28
USGS,2087500,9/29/1929,NA,446,A,1929,9,29
USGS,2087500,9/30/1929,NA,586,A,1929,9,30
USGS,2087500,10/1/1929,NA,8570,A,1929,10,1
USGS,2087500,10/2/1929,NA,17200,A,1929,10,2
USGS,2087500,10/3/1929,NA,21600,A,1929,10,3
USGS,2087500,10/4/1929,NA,17200,A,1929,10,4
USGS,2087500,10/5/1929,NA,14000,A,1929,10,5
USGS,2087500,10/6/1929,NA,13800,A,1929,10,6
USGS,2087500,10/7/1929,NA,13000,A,1929,10,7
USGS,2087500,10/8/1929,NA,11000,A,1929,10,8
USGS,2087500,10/9/1929,NA,8030,A,1929,10,9
USGS,2087500,10/10/1929,NA,2540,A,1929,10,10
USGS,2087500,10/11/1929,NA,1100,A,1929,10,11
USGS,2087500,10/12/1929,NA,980,A,1929,10,12
USGS,2087500,10/13/1929,NA,750,A,1929,10,13
USGS,2087500,10/14/1929,NA,695,A,1929,10,14
USGS,2087500,10/15/1929,NA,645,A,1929,10,15
USGS,2087500,10/16/1929,NA,595,A,1929,10,16
USGS,2087500,10/17/1929,NA,595,A,1929,10,17
USGS,2087500,10/18/1929,NA,570,A,1929,10,18
USGS,2087500,10/19/1929,NA,545,A,1929,10,19
USGS,2087500,10/20/1929,NA,545,A,1929,10,20
USGS,2087500,10/21/1929,NA,545,A,1929,10,21
USGS,2087500,10/22/1929,NA,7020,A,1929,10,22
USGS,2087500,10/23/1929,NA,6970,A,1929,10,23
USGS,2087500,10/24/1929,NA,1890,A,1929,10,24
USGS,2087500,10/25/1929,NA,1160,A,1929,10,25
USGS,2087500,10/26/1929,NA,750,A,1929,10,26
USGS,2087500,10/27/1929,NA,860,A,1929,10,27
USGS,2087500,10/28/1929,NA,695,A,1929,10,28
USGS,2087500,10/29/1929,NA,645,A,1929,10,29
USGS,2087500,10/30/1929,NA,645,A,1929,10,30
USGS,2087500,10/31/1929,NA,695,A,1929,10,31
USGS,2087500,11/1/1929,NA,695,A,1929,11,1
USGS,2087500,11/2/1929,NA,695,A,1929,11,2
USGS,2087500,11/3/1929,NA,750,A,1929,11,3
USGS,2087500,11/4/1929,NA,3920,A,1929,11,4
USGS,2087500,11/5/1929,NA,6700,A,1929,11,5
USGS,2087500,11/6/1929,NA,5400,A,1929,11,6
USGS,2087500,11/7/1929,NA,3800,A,1929,11,7
USGS,2087500,11/8/1929,NA,1890,A,1929,11,8
USGS,2087500,11/9/1929,NA,1420,A,1929,11,9
USGS,2087500,11/10/1929,NA,1220,A,1929,11,10
USGS,2087500,11/11/1929,NA,1100,A,1929,11,11
USGS,2087500,11/12/1929,NA,1100,A,1929,11,12
USGS,2087500,11/13/1929,NA,1540,A,1929,11,13
USGS,2087500,11/14/1929,NA,1750,A,1929,11,14
USGS,2087500,11/15/1929,NA,1890,A,1929,11,15
USGS,2087500,11/16/1929,NA,1350,A,1929,11,16
USGS,2087500,11/17/1929,NA,1100,A,1929,11,17
USGS,2087500,11/18/1929,NA,1100,A,1929,11,18
USGS,2087500,11/19/1929,NA,1100,A,1929,11,19
USGS,2087500,11/20/1929,NA,1040,A,1929,11,20
USGS,2087500,11/21/1929,NA,980,A,1929,11,21
USGS,2087500,11/22/1929,NA,860,A,1929,11,22
USGS,2087500,11/23/1929,NA,860,A,1929,11,23
USGS,2087500,11/24/1929,NA,1100,A,1929,11,24
USGS,2087500,11/25/1929,NA,1220,A,1929,11,25
USGS,2087500,11/26/1929,NA,1890,A,1929,11,26
USGS,2087500,11/27/1929,NA,3980,A,1929,11,27
USGS,2087500,11/28/1929,NA,3300,A,1929,11,28
USGS,2087500,11/29/1929,NA,1960,A,1929,11,29
USGS,2087500,11/30/1929,NA,1350,A,1929,11,30
USGS,2087500,12/1/1929,NA,1220,A,1929,12,1
USGS,2087500,12/2/1929,NA,1350,A,1929,12,2
USGS,2087500,12/3/1929,NA,3300,A,1929,12,3
USGS,2087500,12/4/1929,NA,4250,A,1929,12,4
USGS,2087500,12/5/1929,NA,3380,A,1929,12,5
USGS,2087500,12/6/1929,NA,2500,A,1929,12,6
USGS,2087500,12/7/1929,NA,1890,A,1929,12,7
USGS,2087500,12/8/1929,NA,1610,A,1929,12,8
USGS,2087500,12/9/1929,NA,1420,A,1929,12,9
USGS,2087500,12/10/1929,NA,1220,A,1929,12,10
USGS,2087500,12/11/1929,NA,1160,A,1929,12,11
USGS,2087500,12/12/1929,NA,1100,A,1929,12,12
USGS,2087500,12/13/1929,NA,1040,A,1929,12,13
USGS,2087500,12/14/1929,NA,1040,A,1929,12,14
USGS,2087500,12/15/1929,NA,980,A,1929,12,15
USGS,2087500,12/16/1929,NA,980,A,1929,12,16
USGS,2087500,12/17/1929,NA,980,A,1929,12,17
USGS,2087500,12/18/1929,NA,980,A,1929,12,18
USGS,2087500,12/19/1929,NA,1220,A,1929,12,19
USGS,2087500,12/20/1929,NA,1350,A,1929,12,20
USGS,2087500,12/21/1929,NA,1280,A,1929,12,21
USGS,2087500,12/22/1929,NA,1220,A,1929,12,22
USGS,2087500,12/23/1929,NA,1280,A,1929,12,23
USGS,2087500,12/24/1929,NA,1610,A,1929,12,24
USGS,2087500,12/25/1929,NA,1750,A,1929,12,25
USGS,2087500,12/26/1929,NA,1220,A,1929,12,26
USGS,2087500,12/27/1929,NA,1040,A,1929,12,27
USGS,2087500,12/28/1929,NA,860,A,1929,12,28
USGS,2087500,12/29/1929,NA,860,A,1929,12,29
USGS,2087500,12/30/1929,NA,860,A,1929,12,30
USGS,2087500,12/31/1929,NA,920,A,1929,12,31
USGS,2087500,1/1/1930,NA,980,A,1930,1,1
USGS,2087500,1/2/1930,NA,750,A,1930,1,2
USGS,2087500,1/3/1930,NA,750,A,1930,1,3
USGS,2087500,1/4/1930,NA,860,A,1930,1,4
USGS,2087500,1/5/1930,NA,860,A,1930,1,5
USGS,2087500,1/6/1930,NA,805,A,1930,1,6
USGS,2087500,1/7/1930,NA,860,A,1930,1,7
USGS,2087500,1/8/1930,NA,805,A,1930,1,8
USGS,2087500,1/9/1930,NA,750,A,1930,1,9
USGS,2087500,1/10/1930,NA,695,A,1930,1,10
USGS,2087500,1/11/1930,NA,645,A,1930,1,11
USGS,2087500,1/12/1930,NA,645,A,1930,1,12
USGS,2087500,1/13/1930,NA,695,A,1930,1,13
USGS,2087500,1/14/1930,NA,860,A,1930,1,14
USGS,2087500,1/15/1930,NA,750,A,1930,1,15
USGS,2087500,1/16/1930,NA,980,A,1930,1,16
USGS,2087500,1/17/1930,NA,1350,A,1930,1,17
USGS,2087500,1/18/1930,NA,1960,A,1930,1,18
USGS,2087500,1/19/1930,NA,2980,A,1930,1,19
USGS,2087500,1/20/1930,NA,3620,A,1930,1,20
USGS,2087500,1/21/1930,NA,2660,A,1930,1,21
USGS,2087500,1/22/1930,NA,1750,A,1930,1,22
USGS,2087500,1/23/1930,NA,2260,A,1930,1,23
USGS,2087500,1/24/1930,NA,2500,A,1930,1,24
USGS,2087500,1/25/1930,NA,1960,A,1930,1,25
USGS,2087500,1/26/1930,NA,1540,A,1930,1,26
USGS,2087500,1/27/1930,NA,1350,A,1930,1,27
USGS,2087500,1/28/1930,NA,1220,A,1930,1,28
USGS,2087500,1/29/1930,NA,1220,A,1930,1,29
USGS,2087500,1/30/1930,NA,1220,A,1930,1,30
USGS,2087500,1/31/1930,NA,1220,A,1930,1,31
USGS,2087500,2/1/1930,NA,1220,A,1930,2,1
USGS,2087500,2/2/1930,NA,1350,A,1930,2,2
USGS,2087500,2/3/1930,NA,2040,A,1930,2,3
USGS,2087500,2/4/1930,NA,3060,A,1930,2,4
USGS,2087500,2/5/1930,NA,4700,A,1930,2,5
USGS,2087500,2/6/1930,NA,4610,A,1930,2,6
USGS,2087500,2/7/1930,NA,4610,A,1930,2,7
USGS,2087500,2/8/1930,NA,4160,A,1930,2,8
USGS,2087500,2/9/1930,NA,2120,A,1930,2,9
USGS,2087500,2/10/1930,NA,1480,A,1930,2,10
USGS,2087500,2/11/1930,NA,1280,A,1930,2,11
USGS,2087500,2/12/1930,NA,1160,A,1930,2,12
USGS,2087500,2/13/1930,NA,1100,A,1930,2,13
USGS,2087500,2/14/1930,NA,1160,A,1930,2,14
USGS,2087500,2/15/1930,NA,1220,A,1930,2,15
USGS,2087500,2/16/1930,NA,1350,A,1930,2,16
USGS,2087500,2/17/1930,NA,1220,A,1930,2,17
USGS,2087500,2/18/1930,NA,1100,A,1930,2,18
USGS,2087500,2/19/1930,NA,1040,A,1930,2,19
USGS,2087500,2/20/1930,NA,980,A,1930,2,20
USGS,2087500,2/21/1930,NA,980,A,1930,2,21
USGS,2087500,2/22/1930,NA,920,A,1930,2,22
USGS,2087500,2/23/1930,NA,920,A,1930,2,23
USGS,2087500,2/24/1930,NA,980,A,1930,2,24
USGS,2087500,2/25/1930,NA,920,A,1930,2,25
USGS,2087500,2/26/1930,NA,980,A,1930,2,26
USGS,2087500,2/27/1930,NA,920,A,1930,2,27
USGS,2087500,2/28/1930,NA,860,A,1930,2,28
USGS,2087500,3/1/1930,NA,860,A,1930,3,1
USGS,2087500,3/2/1930,NA,860,A,1930,3,2
USGS,2087500,3/3/1930,NA,860,A,1930,3,3
USGS,2087500,3/4/1930,NA,805,A,1930,3,4
